Pair_ID,num_nodes,num_edges,density,is_connected,avg_clustering,transitivity,assortativity,max_degree,min_degree,avg_degree,avg_betweenness,avg_closeness,diameter,radius,avg_is_ligand,num_unique_residues,residue_ALA_count,residue_ARG_count,residue_ASN_count,residue_ASP_count,residue_CYS_count,residue_GLN_count,residue_GLU_count,residue_GLY_count,residue_HIS_count,residue_ILE_count,residue_LEU_count,residue_LYS_count,residue_MET_count,residue_PHE_count,residue_PRO_count,residue_SER_count,residue_THR_count,residue_TRP_count,residue_TYR_count,residue_VAL_count,node_type_1_count,node_type_2_count,node_type_4_count,node_type_5_count,node_type_6_count,node_type_7_count,node_type_8_count,node_type_10_count,node_type_16_count,node_type_17_count,node_type_32_count,node_type_33_count,node_type_34_count,node_type_36_count,node_type_38_count,node_type_39_count,avg_edge_distance,min_edge_distance,max_edge_distance,edge_type_128_count,edge_type_256_count,edge_type_384_count,edge_type_512_count,edge_type_1024_count,edge_type_1152_count,edge_type_1536_count,edge_type_1664_count,edge_type_2048_count,edge_type_2560_count,Label_gt_0,Label_gt_1pct,Label_gt_2pct,Label_gt_3pct,Label_gt_4pct,Label_gt_5pct,Label_gt_6pct,Label_gt_7pct,Label_gt_8pct,Label_gt_9pct,Label_gt_10pct,Label
1420,6,5,0.3333333333333333,1,0.0,0.0,-0.7391304347826096,4,1,1.6666666666666667,0.21666666666666667,0.5625,3,2,0.6666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3.4804391137293735,3.1835632525477773,3.7610766963714553,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1421,5,4,0.4,1,0.0,0.0,-1.0,4,1,1.6,0.2,0.6571428571428571,2,1,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.532543834419659,3.3330044103434715,3.7261000737909606,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.3333333333333333,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,3.989419474115647,2.684490092201165,5.594745389474112,0,0,0,0,0,0,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0
1424,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7000000000000001,2,1,0.25,3,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,4.3472089467598165,2.6731936644570897,5.973356495870298,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.6666666666666666,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,3.9445311488064023,3.104324666446319,5.317877195131345,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
1434,8,13,0.4642857142857143,1,0.0,0.0,-0.44444444444444586,4,1,3.25,0.10714285714285712,0.6234375,3,2,0.5,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4.657155391815645,3.2268507477978026,5.636979741966189,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7000000000000001,2,1,0.75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.6034971049323103,3.3819726485823316,3.741351422853147,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1450,9,12,0.3333333333333333,1,0.0,0.0,-0.5762711864406792,5,1,2.6666666666666665,0.12698412698412698,0.547111639268502,3,2,0.5555555555555556,2,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,4.655178969527035,3.366484082611729,5.852325607166694,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,9,13,0.3611111111111111,1,0.0,0.0,-0.5402843601895733,5,1,2.888888888888889,0.11904761904761901,0.5620198247649228,3,2,0.4444444444444444,2,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,1,0,0,4.29792957760555,2.6655268731425448,5.759939829504428,0,0,0,0,5,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0
1470,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.6060049599955186,3.4212533283797937,3.7991017938340734,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
1471,7,11,0.5238095238095238,1,0.0,0.0,-0.6739130434782586,4,2,3.142857142857143,0.10476190476190476,0.6636363636363637,3,2,0.42857142857142855,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5.262826316008089,4.679580559139199,5.948564082812337,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,6,7,0.4666666666666667,1,0.0,0.0,-0.473684210526322,3,1,2.3333333333333335,0.16666666666666666,0.6180856180856181,3,2,0.5,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,4.687305951968292,3.9872353670867646,5.510963083345337,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,7,8,0.38095238095238093,1,0.0,0.0,-0.8235294117647058,5,1,2.2857142857142856,0.14285714285714285,0.6003710575139146,3,2,0.7142857142857143,3,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,1,0,0,3.985954300045143,2.322975140077887,5.326174914474774,0,0,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1484,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222222,3,2,0.4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.486283903172099,3.223196689835877,3.724706899061752,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1485,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3.630324302624599,3.4179198290118387,3.7580859259040578,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,3,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.5311811553590076,3.369489935334193,3.774256406240128,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
1492,9,8,0.2222222222222222,1,0.0,0.0,-0.7370030581039755,6,1,1.7777777777777777,0.1746031746031746,0.47218538446608627,4,2,0.2222222222222222,3,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,2,4,0,0,0,0,0,3.8390466363961746,2.4971018320273135,5.518899038562062,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,3,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.4593312761892387,3.308947103617756,3.7508749875476943,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
1505,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.4440073526466954,2.8640324975282736,3.742054624763481,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
1506,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222222,3,2,0.4,3,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.44734671393761,3.246530510596315,3.747353289610766,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1511,8,9,0.32142857142857145,1,0.0,0.0,-0.9148936170212756,5,1,2.25,0.15476190476190477,0.5371527777777778,4,2,0.75,3,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,1,0,0,4.249619608677026,2.513650313512702,5.882569004542368,0,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1518,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3.5364144446982437,3.3648920586250894,3.627176606966688,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1527,8,9,0.32142857142857145,1,0.0,0.0,-0.9148936170212756,5,1,2.25,0.15476190476190477,0.5371527777777778,4,2,0.25,3,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,1,0,0,4.18060733530557,2.5547341816988784,5.774202237482245,0,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0
1533,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.5877297515497424,3.582137296090937,3.5952265321068237,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
1549,12,15,0.22727272727272727,1,0.0,0.0,-0.3483146067415732,5,1,2.5,0.14545454545454548,0.42403186786410463,5,3,0.5,3,0,8,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,0,2,0,0,4.294217396095963,2.631455293954583,5.846141108387505,0,0,0,0,3,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0
1552,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.6116534706917034,3.3634465632659527,3.77543730110785,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
1561,14,16,0.17582417582417584,1,0.0,0.0,-0.12,4,1,2.2857142857142856,0.16391941391941392,0.3521461391574173,6,3,0.42857142857142855,5,0,8,0,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,7,0,0,2,0,0,4.4290800581681165,2.776358071333598,5.84667462636279,0,0,0,1,2,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0
1579,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.784526287182079,3.7806089367502236,3.7876807423160512,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
1580,7,8,0.38095238095238093,1,0.0,0.0,-0.6,4,1,2.2857142857142856,0.1619047619047619,0.5710979496693782,3,2,0.5714285714285714,3,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,5.129570434315529,4.3018224966530045,5.77086023072403,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,5,5,0.5,1,0.0,0.0,-0.6666666666666623,3,1,2.0,0.19999999999999998,0.6409523809523809,3,2,0.4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.4943928808537037,3.191406865741239,3.71715535142157,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1582,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.6666666666666666,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,3.959956324449147,3.1435263606841684,4.979203613045302,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
1585,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7000000000000001,2,1,0.25,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,5.588369011990163,5.3030652143427615,5.816992501739799,0,0,0,0,1,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0
1586,12,33,0.5,1,0.0,0.0,-0.16080402010050218,6,4,5.5,0.054545454545454536,0.6505787037037036,3,2,0.5,2,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,3,0,0,4.240487653530509,2.5494700777343717,5.645932914811063,0,0,0,0,17,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0
1587,5,4,0.4,1,0.0,0.0,-0.6666666666666666,3,1,1.6,0.26666666666666666,0.5822222222222223,3,2,0.6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.4727930609580673,3.2268036819855617,3.6917024806838468,0,4,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1588,7,8,0.38095238095238093,1,0.0,0.0,-0.6,4,1,2.2857142857142856,0.1619047619047619,0.5710979496693783,3,2,0.42857142857142855,3,0,4,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,4.92028213120181,4.019040641581563,5.559201835677916,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1594,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.3333333333333333,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,4.343008027893703,3.2097957607554894,5.882723230990427,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
1605,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.6666666666666666,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,3.7583688048957202,2.8272508702032453,4.984217417672807,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1607,5,4,0.4,1,0.0,0.0,-0.3333333333333333,2,1,1.6,0.3333333333333333,0.5219047619047619,4,2,0.4,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.7502313892232935,3.7291003233564375,3.7633879981426204,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1618,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.11666666666666668,0.6944444444444445,2,2,0.6666666666666666,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,4.2735252255262495,3.1357537681050647,5.839939979190062,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0
1622,6,8,0.5333333333333333,1,0.0,0.0,-1.0,4,2,2.6666666666666665,0.1166666666666667,0.6944444444444445,2,2,0.3333333333333333,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,3.8080743674348048,2.858753308239676,5.028996315450921,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0
1623,6,5,0.3333333333333333,1,0.0,0.0,-0.250000000000004,2,1,1.6666666666666667,0.3333333333333333,0.4478114478114478,5,3,0.5,3,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,4.26391049931287,2.4594647833315055,5.839318330970255,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7,2,1,0.25,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5.424390313843052,4.740922656294501,5.81814020829239,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1638,8,8,0.2857142857142857,1,0.0,0.0,-0.14285714285714285,3,1,2.0,0.2261904761904762,0.4420296717171717,5,3,0.5,4,0,0,0,4,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,0,0,0,0,0,4.696617236948706,2.7318686197074524,5.876544012573037,0,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,6,6,0.4,1,0.0,0.0,-0.8000000000000019,3,1,2.0,0.21666666666666667,0.5555555555555556,4,2,0.3333333333333333,4,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,1,0,0,3.6792413945126348,2.668549590819529,5.127217622926579,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
1646,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7,2,1,0.25,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.564251246835127,3.3503921502847502,3.671929709033152,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1649,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7,2,1,0.75,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.604255872597893,3.5135082285980235,3.727375053493528,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1651,11,10,0.18181818181818182,1,0.0,0.0,-0.5151515151515151,4,1,1.8181818181818181,0.20808080808080806,0.3649527732089324,6,3,0.45454545454545453,5,0,0,0,0,0,0,0,0,0,4,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3.5504857579983478,3.1586621977752474,3.7384838908431965,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7000000000000001,2,1,0.75,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,5.176519461127451,4.173122098852038,5.961094645970723,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0
1659,4,3,0.5,1,0.0,0.0,-1.0,3,1,1.5,0.25,0.7,2,1,0.25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.5950181667946737,3.476406026786762,3.6616953128168346,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1670,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,5.3937356929261115,4.990960273354771,5.679434193161993,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1671,5,4,0.4,1,0.0,0.0,-0.3333333333333333,2,1,1.6,0.3333333333333333,0.5219047619047619,4,2,0.6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3.5614230470725032,3.4443061753501825,3.724610573754565,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.6287552129461993,3.520790853810622,3.714133315942247,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
1679,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,5.314863388922376,5.04172383084353,5.85043272742331,0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1684,5,4,0.4,1,0.0,0.0,-0.3333333333333333,2,1,1.6,0.3333333333333333,0.5219047619047619,4,2,0.4,3,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.562234957915212,3.3349332351200323,3.790007038796933,0,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1685,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4.308561241502028,2.948106551564585,5.028028312818188,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1687,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3.494726407253752,3.353342749994241,3.614364857210379,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
1689,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.5,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4.368066141616992,3.009489972948568,5.0867273406826055,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1695,4,3,0.5,1,0.0,0.0,-0.4999999999999988,2,1,1.5,0.3333333333333333,0.625,3,2,0.75,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.410242190318621,2.261353289843456,2.707883103987618,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1698,11,10,0.18181818181818182,1,0.0,0.0,-0.3333333333333332,3,1,1.8181818181818181,0.292929292929293,0.2887971819550507,9,5,0.8181818181818182,5,0,0,0,3,0,0,0,0,2,0,1,0,0,0,0,0,3,2,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53770466388793,2.261037767415445,2.9090024850880667,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,4,6,1.0,1,1.0,1.0,,3,3,3.0,0.0,1.0,1,1,0.75,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3.875342100045037,2.2337350162493697,5.7183133263418,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700,10,20,0.4444444444444444,1,0.32333333333333336,0.34782608695652173,-0.5889464594127815,6,2,4.0,0.06944444444444445,0.6487087912087912,2,2,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,1,6,0,0,0,0,0,0,0,0,2.626211196617164,2.2156677447372717,3.7656691205689286,9,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,4,4,0.6666666666666666,1,0.5833333333333334,0.6,-0.7142857142857143,3,1,2.0,0.16666666666666666,0.775,2,1,0.75,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2.816024059803834,2.5215809068243296,3.683645917770758,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,5,5,0.5,1,0.0,0.0,,2,2,2.0,0.16666666666666666,0.6666666666666666,2,2,0.6,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.188678529395071,2.17536562883019,2.1999033534704466,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
